id,category
15206,Topwear
54609,Innerwear
10579,Topwear
4038,Topwear
17936,Topwear
30728,Topwear
14786,Topwear
34381,Topwear
58006,Topwear
24910,Topwear
53842,Topwear
12644,Topwear
49984,Innerwear
15005,Topwear
13762,Topwear
14547,Topwear
58491,Bottomwear
8402,Topwear
1977,Bottomwear
59725,Innerwear
4895,Topwear
3075,Topwear
32217,Topwear
7277,Topwear
8469,Topwear
24944,Topwear
27997,Innerwear
3429,Topwear
12287,Bottomwear
46391,Topwear
59977,Dress
18749,Topwear
40630,Topwear
24388,Topwear
31468,Bottomwear
41975,Bottomwear
4408,Topwear
36216,Bottomwear
3282,Topwear
42397,Topwear
3276,Topwear
11296,Topwear
24149,Topwear
19661,Topwear
31696,Topwear
19834,Topwear
2165,Topwear
31450,Topwear
5998,Topwear
50683,Innerwear
33587,Topwear
38953,Topwear
30302,Topwear
45735,Topwear
8442,Topwear
14960,Topwear
27510,Innerwear
11072,Topwear
27948,Innerwear
41154,Bottomwear
29826,Topwear
50019,Bottomwear
3865,Topwear
27983,Innerwear
13713,Topwear
47053,Topwear
28763,Topwear
2975,Topwear
41961,Bottomwear
47266,Innerwear
24506,Topwear
37111,Bottomwear
3601,Topwear
32235,Topwear
14531,Topwear
7631,Bottomwear
9599,Topwear
36498,Topwear
11088,Topwear
24539,Topwear
44870,Bottomwear
39424,Topwear
34935,Topwear
4817,Topwear
30951,Topwear
19621,Topwear
19077,Topwear
8420,Topwear
6929,Topwear
35044,Topwear
16000,Topwear
58672,Topwear
3699,Topwear
18700,Innerwear
39810,Bottomwear
14106,Topwear
2310,Topwear
17545,Topwear
15020,Topwear
44682,Dress
12668,Topwear
15029,Topwear
32439,Topwear
9153,Topwear
51359,Bottomwear
44224,Topwear
41756,Topwear
13771,Topwear
19079,Topwear
22204,Topwear
57091,Bottomwear
11684,Topwear
12233,Topwear
9968,Topwear
51508,Bottomwear
33940,Topwear
54613,Innerwear
32401,Topwear
5560,Topwear
2577,Innerwear
19842,Topwear
13527,Topwear
28930,Topwear
27978,Innerwear
32462,Topwear
41967,Topwear
50029,Innerwear
5964,Topwear
23977,Topwear
36499,Topwear
24538,Topwear
42518,Topwear
30904,Topwear
9759,Topwear
50481,Innerwear
50011,Innerwear
50475,Innerwear
8472,Topwear
51333,Topwear
15615,Topwear
18936,Topwear
33747,Topwear
27982,Innerwear
19013,Topwear
52119,Topwear
28566,Topwear
33572,Topwear
41152,Bottomwear
50676,Innerwear
34333,Topwear
31473,Bottomwear
37784,Topwear
50682,Innerwear
23142,Topwear
24367,Topwear
20368,Topwear
12850,Topwear
34358,Topwear
57894,Bottomwear
59132,Topwear
29245,Topwear
2320,Topwear
34393,Topwear
1569,Bottomwear
32438,Topwear
18737,Topwear
57090,Bottomwear
30734,Topwear
22037,Topwear
57099,Bottomwear
59103,Topwear
43499,Topwear
4811,Topwear
24933,Topwear
1938,Topwear
39449,Topwear
8419,Topwear
27913,Bottomwear
48412,Topwear
51369,Bottomwear
13741,Topwear
6584,Topwear
1567,Bottomwear
4829,Bottomwear
23312,Topwear
17869,Innerwear
20081,Innerwear
30213,Topwear
28816,Bottomwear
44702,Topwear
30822,Bottomwear
22379,Topwear
39167,Topwear
22341,Topwear
34224,Topwear
34016,Topwear
2607,Topwear
33491,Topwear
25967,Topwear
9640,Topwear
39169,Topwear
56692,Topwear
22383,Topwear
53126,Topwear
11393,Topwear
58505,Dress
22348,Topwear
13857,Topwear
27098,Topwear
32912,Topwear
5083,Topwear
13605,Topwear
54599,Topwear
2837,Topwear
10444,Topwear
10676,Topwear
30615,Topwear
50536,Innerwear
36724,Topwear
28874,Topwear
11750,Topwear
4901,Topwear
51428,Topwear
15767,Innerwear
42656,Topwear
10443,Topwear
48391,Bottomwear
9270,Topwear
57983,Topwear
2237,Topwear
17496,Topwear
34614,Innerwear
6207,Topwear
37633,Topwear
29709,Topwear
30624,Topwear
21904,Topwear
29167,Dress
8351,Topwear
25795,Bottomwear
54702,Topwear
3786,Topwear
50356,Topwear
7928,Topwear
40395,Topwear
15197,Topwear
16520,Bottomwear
15351,Bottomwear
10075,Topwear
6607,Topwear
27856,Topwear
46895,Bottomwear
34445,Topwear
2254,Topwear
2865,Topwear
27851,Topwear
33490,Topwear
21155,Topwear
6252,Topwear
23054,Topwear
54334,Bottomwear
4195,Topwear
16511,Bottomwear
13251,Bottomwear
2606,Topwear
31101,Topwear
57922,Bottomwear
13867,Topwear
12941,Topwear
51028,Innerwear
9474,Topwear
19151,Topwear
39132,Bottomwear
19999,Topwear
3926,Topwear
16314,Topwear
7571,Topwear
11303,Bottomwear
3919,Bottomwear
23235,Topwear
7911,Topwear
8357,Topwear
2209,Topwear
44905,Bottomwear
27202,Topwear
20027,Topwear
57175,Topwear
30846,Topwear
3789,Topwear
4331,Topwear
15766,Topwear
14016,Topwear
28618,Topwear
19731,Topwear
28620,Topwear
9624,Topwear
40138,Topwear
2207,Topwear
32385,Topwear
5210,Topwear
4752,Topwear
18628,Topwear
57382,Innerwear
15761,Innerwear
38479,Topwear
42234,Topwear
