id
"{""id"":24461,""brand"":""adidas"",""category"":""footwear""}"
"{""id"":2606,""brand"":""adidas"",""category"":""apparel""}"
"{""id"":2607,""brand"":""adidas"",""category"":""apparel""}"
"{""id"":26495,""brand"":""puma"",""category"":""apparel""}"
"{'id': 26604, 'brand': 'puma', 'category': 'footwear'}"
"{""id"":26606,""brand"":""puma"",""category"":""footwear""}"
"{""id"":26646,""brand"":""puma"",""category"":""footwear""}"
"{'id': 26668, 'brand': 'puma', 'category': 'footwear'}"
"{""id"":26675,""brand"":""puma"",""category"":""footwear""}"
"{""id"":26726,""brand"":""puma"",""category"":""apparel""}"
"{'id': 2975, 'brand': 'puma', 'category': 'apparel'}"
"{""id"":2978,""brand"":""puma"",""category"":""apparel""}"
"{""id"":31221,""brand"":""puma"",""category"":""apparel""}"
"{'id': 3229, 'brand': 'puma', 'category': 'footwear'}"
"{'id': 32433, 'brand': 'adidas', 'category': 'apparel'}"
"{'id': 32435, 'brand': 'adidas', 'category': 'apparel'}"
"{""id"":32438,""brand"":""adidas"",""category"":""apparel""}"
"{'id': 33780, 'brand': 'puma', 'category': 'accessories'}"
"{""id"":33822,""brand"":""puma"",""category"":""footwear""}"
"{""id"":33838,""brand"":""puma"",""category"":""footwear""}"
"{'id': 33845, 'brand': 'puma', 'category': 'footwear'}"
"{'id': 33934, 'brand': 'adidas', 'category': 'apparel'}"
"{""id"":33940,""brand"":""adidas"",""category"":""apparel""}"
"{""id"":33950,""brand"":""adidas"",""category"":""apparel""}"
"{""id"":34518,""brand"":""adidas"",""category"":""footwear""}"
"{'id': 34826, 'brand': 'adidas', 'category': 'footwear'}"
"{'id': 34840, 'brand': 'adidas', 'category': 'footwear'}"
"{'id': 3580, 'brand': 'adidas', 'category': 'footwear'}"
"{'id': 3601, 'brand': 'puma', 'category': 'apparel'}"
"{'id': 36646, 'brand': 'puma', 'category': 'accessories'}"
"{""id"":39888,""brand"":""adidas"",""category"":""footwear""}"
"{""id"":40118,""brand"":""adidas"",""category"":""apparel""}"
"{'id': 4038, 'brand': 'puma', 'category': 'apparel'}"
"{""id"":41847,""brand"":""adidas"",""category"":""accessories""}"
"{""id"":4473,""brand"":""puma"",""category"":""footwear""}"
"{'id': 4482, 'brand': 'puma', 'category': 'footwear'}"
"{""id"":4524,""brand"":""puma"",""category"":""footwear""}"
"{'id': 46390, 'brand': 'adidas', 'category': 'apparel'}"
"{'id': 4766, 'brand': 'adidas', 'category': 'apparel'}"
"{""id"":4800,""brand"":""adidas"",""category"":""apparel""}"
"{""id"":4805,""brand"":""adidas"",""category"":""apparel""}"
"{""id"":4817,""brand"":""adidas"",""category"":""apparel""}"
"{""id"":4829,""brand"":""adidas"",""category"":""apparel""}"
"{'id': 53374, 'brand': 'puma', 'category': 'accessories'}"
"{'id': 53377, 'brand': 'puma', 'category': 'accessories'}"
"{""id"":53726,""brand"":""adidas"",""category"":""footwear""}"
"{""id"":53738,""brand"":""adidas"",""category"":""apparel""}"
"{""id"":54072,""brand"":""adidas"",""category"":""footwear""}"
"{'id': 5815, 'brand': 'puma', 'category': 'apparel'}"
"{""id"":58151,""brand"":""puma"",""category"":""accessories""}"
"{""id"":58740,""brand"":""puma"",""category"":""apparel""}"
"{""id"":6119,""brand"":""puma"",""category"":""accessories""}"
"{'id': 6152, 'brand': 'adidas', 'category': 'footwear'}"
"{'id': 6485, 'brand': 'adidas', 'category': 'apparel'}"
"{""id"":7631,""brand"":""puma"",""category"":""apparel""}"
"{""id"":7935,""brand"":""puma"",""category"":""apparel""}"
"{""id"":8103,""brand"":""adidas"",""category"":""footwear""}"
"{""id"":8401,""brand"":""adidas"",""category"":""apparel""}"
"{""id"":8916,""brand"":""adidas"",""category"":""apparel""}"
"{'id': 8990, 'brand': 'puma', 'category': 'footwear'}"
"{'id': 9000, 'brand': 'puma', 'category': 'footwear'}"
"{""id"":9117,""brand"":""puma"",""category"":""footwear""}"
"{""id"":9344,""brand"":""puma"",""category"":""apparel""}"
"{""id"":9577,""brand"":""puma"",""category"":""accessories""}"
"{'id': 10326, 'brand': 'puma', 'category': 'accessories'}"
"{""id"":10568,""brand"":""puma"",""category"":""apparel""}"
"{'id': 11653, 'brand': 'puma', 'category': 'accessories'}"
"{""id"":12960,""brand"":""adidas"",""category"":""footwear""}"
"{""id"":13153,""brand"":""puma"",""category"":""apparel""}"
"{""id"":13157,""brand"":""puma"",""category"":""apparel""}"
"{'id': 13535, 'brand': 'adidas', 'category': 'footwear'}"
"{'id': 15005, 'brand': 'adidas', 'category': 'apparel'}"
"{'id': 15020, 'brand': 'adidas', 'category': 'apparel'}"
"{""id"":15029,""brand"":""adidas"",""category"":""apparel""}"
"{'id': 15222, 'brand': 'adidas originals', 'category': 'footwear'}"
"{""id"":15243,""brand"":""adidas originals"",""category"":""footwear""}"
"{""id"":15261,""brand"":""adidas originals"",""category"":""footwear""}"
"{""id"":1539,""brand"":""puma"",""category"":""apparel""}"
"{'id': 1544, 'brand': 'puma', 'category': 'footwear'}"
"{""id"":16206,""brand"":""puma"",""category"":""apparel""}"
"{""id"":17296,""brand"":""puma"",""category"":""accessories""}"
"{""id"":17639,""brand"":""puma"",""category"":""accessories""}"
"{""id"":18495,""brand"":""puma"",""category"":""footwear""}"
"{""id"":18571,""brand"":""puma"",""category"":""apparel""}"
"{'id': 18615, 'brand': 'puma', 'category': 'apparel'}"
"{""id"":19410,""brand"":""adidas"",""category"":""apparel""}"
"{'id': 19866, 'brand': 'adidas', 'category': 'footwear'}"
"{""id"":2045,""brand"":""adidas"",""category"":""apparel""}"
"{""id"":20941,""brand"":""adidas"",""category"":""footwear""}"
"{""id"":20950,""brand"":""adidas"",""category"":""footwear""}"
"{""id"":2207,""brand"":""adidas"",""category"":""apparel""}"
"{'id': 2209, 'brand': 'adidas', 'category': 'apparel'}"
"{""id"":2237,""brand"":""adidas"",""category"":""apparel""}"
"{'id': 23514, 'brand': 'adidas', 'category': 'accessories'}"
"{""id"":23842,""brand"":""adidas"",""category"":""footwear""}"
"{""id"":23847,""brand"":""adidas"",""category"":""footwear""}"
"{""id"":24149,""brand"":""adidas"",""category"":""apparel""}"
"{""id"":2485,""brand"":""puma"",""category"":""apparel""}"
"{""id"":25715,""brand"":""adidas"",""category"":""accessories""}"
"{'id': 2605, 'brand': 'adidas', 'category': 'apparel'}"
"{""id"":26325,""brand"":""adidas"",""category"":""footwear""}"
"{""id"":26612,""brand"":""puma"",""category"":""footwear""}"
"{'id': 26616, 'brand': 'puma', 'category': 'footwear'}"
"{'id': 26638, 'brand': 'puma', 'category': 'footwear'}"
"{""id"":26683,""brand"":""puma"",""category"":""footwear""}"
"{'id': 26716, 'brand': 'puma', 'category': 'apparel'}"
"{""id"":29050,""brand"":""adidas"",""category"":""apparel""}"
"{'id': 29104, 'brand': 'puma', 'category': 'accessories'}"
"{'id': 29245, 'brand': 'adidas', 'category': 'apparel'}"
"{'id': 29261, 'brand': 'adidas', 'category': 'footwear'}"
"{""id"":29265,""brand"":""adidas"",""category"":""footwear""}"
"{'id': 29268, 'brand': 'adidas', 'category': 'footwear'}"
"{'id': 2977, 'brand': 'puma', 'category': 'apparel'}"
"{'id': 31280, 'brand': 'puma', 'category': 'apparel'}"
"{""id"":31291,""brand"":""puma"",""category"":""apparel""}"
"{'id': 32439, 'brand': 'adidas', 'category': 'apparel'}"
"{'id': 32462, 'brand': 'adidas', 'category': 'apparel'}"
"{'id': 32946, 'brand': 'adidas', 'category': 'footwear'}"
"{'id': 33836, 'brand': 'puma', 'category': 'footwear'}"
"{""id"":3452,""brand"":""adidas"",""category"":""footwear""}"
"{""id"":3462,""brand"":""adidas"",""category"":""footwear""}"
"{""id"":3470,""brand"":""adidas"",""category"":""accessories""}"
"{""id"":34749,""brand"":""puma"",""category"":""footwear""}"
"{'id': 3479, 'brand': 'adidas', 'category': 'apparel'}"
"{'id': 34813, 'brand': 'adidas', 'category': 'footwear'}"
"{'id': 34830, 'brand': 'adidas', 'category': 'footwear'}"
"{'id': 40067, 'brand': 'adidas', 'category': 'apparel'}"
"{'id': 40070, 'brand': 'adidas', 'category': 'apparel'}"
"{'id': 40113, 'brand': 'adidas', 'category': 'accessories'}"
"{'id': 4101, 'brand': 'puma', 'category': 'footwear'}"
"{'id': 43561, 'brand': 'puma', 'category': 'accessories'}"
"{""id"":4466,""brand"":""puma"",""category"":""footwear""}"
"{""id"":44829,""brand"":""puma"",""category"":""apparel""}"
"{'id': 44831, 'brand': 'puma', 'category': 'apparel'}"
"{""id"":44849,""brand"":""puma"",""category"":""accessories""}"
"{""id"":44870,""brand"":""puma"",""category"":""apparel""}"
"{""id"":44874,""brand"":""puma"",""category"":""apparel""}"
"{""id"":44896,""brand"":""puma"",""category"":""apparel""}"
"{""id"":44900,""brand"":""puma"",""category"":""apparel""}"
"{""id"":44905,""brand"":""puma"",""category"":""apparel""}"
"{""id"":44910,""brand"":""puma"",""category"":""apparel""}"
"{""id"":44911,""brand"":""puma"",""category"":""apparel""}"
"{""id"":4514,""brand"":""puma"",""category"":""footwear""}"
"{'id': 4526, 'brand': 'puma', 'category': 'footwear'}"
"{""id"":46290,""brand"":""adidas"",""category"":""footwear""}"
"{""id"":46391,""brand"":""adidas"",""category"":""apparel""}"
"{'id': 46393, 'brand': 'adidas', 'category': 'apparel'}"
"{""id"":4696,""brand"":""adidas"",""category"":""accessories""}"
"{'id': 4752, 'brand': 'adidas', 'category': 'apparel'}"
"{'id': 4785, 'brand': 'adidas', 'category': 'apparel'}"
"{'id': 4811, 'brand': 'adidas', 'category': 'apparel'}"
"{""id"":53872,""brand"":""puma"",""category"":""footwear""}"
"{'id': 5594, 'brand': 'adidas', 'category': 'footwear'}"
"{'id': 5805, 'brand': 'adidas', 'category': 'apparel'}"
"{""id"":58576,""brand"":""puma"",""category"":""apparel""}"
"{""id"":5860,""brand"":""adidas"",""category"":""apparel""}"
"{'id': 58729, 'brand': 'puma', 'category': 'apparel'}"
"{""id"":58741,""brand"":""puma"",""category"":""apparel""}"
"{'id': 5897, 'brand': 'puma', 'category': 'footwear'}"
"{'id': 5915, 'brand': 'adidas', 'category': 'footwear'}"
"{""id"":5939,""brand"":""adidas"",""category"":""footwear""}"
"{""id"":6100,""brand"":""puma"",""category"":""footwear""}"
"{""id"":6124,""brand"":""puma"",""category"":""accessories""}"
"{'id': 6165, 'brand': 'adidas', 'category': 'footwear'}"
"{'id': 6301, 'brand': 'puma', 'category': 'footwear'}"
"{'id': 6380, 'brand': 'puma', 'category': 'footwear'}"
"{'id': 6478, 'brand': 'adidas', 'category': 'apparel'}"
"{""id"":6504,""brand"":""adidas"",""category"":""apparel""}"
"{'id': 6733, 'brand': 'puma', 'category': 'footwear'}"
"{""id"":7642,""brand"":""puma"",""category"":""apparel""}"
"{'id': 7799, 'brand': 'puma', 'category': 'footwear'}"
"{'id': 7959, 'brand': 'puma', 'category': 'apparel'}"
"{'id': 8402, 'brand': 'adidas', 'category': 'apparel'}"
"{""id"":8970,""brand"":""puma"",""category"":""footwear""}"
"{""id"":9579,""brand"":""puma"",""category"":""accessories""}"
